laptop_ID,TypeName,Inches,Touchscreen,ProcessorType,ModelIdentifier,Core,ProcessorSpeed(GHz),Ram(GB),Memory SSD GB,Memory HDD GB,Memory FL STO GB,Memory Hybrid GB,GpuBrand,GpuModel,Weight(KG),Ancho,Alto,Pixeles,AspectRatio,Company_Acer,Company_Apple,Company_Asus,Company_Chuwi,Company_Dell,Company_Fujitsu,Company_Google,Company_HP,Company_Huawei,Company_LG,Company_Lenovo,Company_MSI,Company_Mediacom,Company_Microsoft,Company_Razer,Company_Samsung,Company_Toshiba,Company_Vero,Company_Xiaomi,PanelType_4K Ultra HD,PanelType_Full HD,PanelType_IPS Panel,"PanelType_IPS Panel, 4K Ultra HD","PanelType_IPS Panel, Full HD","PanelType_IPS Panel, Quad HD+","PanelType_IPS Panel, Retina Display",PanelType_No penal type,PanelType_Quad HD+,OpSys_Android,OpSys_Chrome OS,OpSys_Linux,OpSys_Mac OS,OpSys_No OS,OpSys_Windows
611,4,15.6,0,4.0,6006,0.0,2.0,4,0.0,1000.0,0.0,0.0,15,5,2.18,1366,768,1049088,1.7786458333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1207,2,17.3,0,1.0,7700,0.0,2.8,16,256.0,1000.0,0.0,0.0,10,1070,4.2,1920,1080,2073600,1.7777777777777777,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
451,2,15.6,0,1.0,7700,0.0,2.8,8,128.0,1000.0,0.0,0.0,10,1050,2.2,1920,1080,2073600,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
745,1,13.3,1,5.0,8250,0.0,1.6,8,0.0,1000.0,0.0,0.0,17,620,1.55,1920,1080,2073600,1.7777777777777777,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
501,2,17.3,1,1.0,6700,0.0,2.6,24,256.0,1000.0,0.0,0.0,10,965,4.33,1920,1080,2073600,1.7777777777777777,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
125,4,15.6,0,5.0,7200,0.0,2.5,8,256.0,0.0,0.0,0.0,8,940,2.2,1920,1080,2073600,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
958,1,11.3,1,9.0,7675,0.0,1.2,8,256.0,0.0,0.0,0.0,3,515,1.1,1920,1080,2073600,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1011,4,15.6,0,7.0,4200,4.0,1.1,4,0.0,500.0,0.0,0.0,3,505,2.4,1366,768,1049088,1.7786458333333333,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
693,2,15.6,0,1.0,7820,0.0,2.9,16,256.0,1000.0,0.0,0.0,10,1070,3.49,1920,1080,2073600,1.7777777777777777,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
725,4,15.6,0,12.0,7310,0.0,2.0,4,0.0,500.0,0.0,0.0,15,4,2.19,1366,768,1049088,1.7786458333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
232,4,15.6,0,5.0,7200,0.0,2.5,8,256.0,0.0,0.0,0.0,8,920,2.0,1920,1080,2073600,1.7777777777777777,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
612,2,15.6,0,1.0,7700,0.0,2.8,16,256.0,2000.0,0.0,0.0,10,1060,1.8,3840,2160,8294400,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
615,1,15.6,1,1.0,7700,0.0,2.8,8,256.0,0.0,0.0,0.0,3,630,2.0,1920,1080,2073600,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1197,4,15.6,0,4.0,6100,0.0,2.3,4,0.0,500.0,0.0,0.0,3,520,2.07,1366,768,1049088,1.7786458333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1047,4,14.0,0,5.0,6200,0.0,2.3,8,256.0,0.0,0.0,0.0,3,520,1.95,1920,1080,2073600,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
684,5,14.0,0,5.0,7200,0.0,2.5,8,256.0,0.0,0.0,0.0,3,620,1.1,1920,1080,2073600,1.7777777777777777,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
338,4,14.0,0,1.0,7500,0.0,2.7,8,256.0,1000.0,0.0,0.0,3,620,2.0,1920,1080,2073600,1.7777777777777777,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1301,4,15.6,0,1.0,6500,0.0,2.5,4,0.0,500.0,0.0,0.0,8,920,2.2,1366,768,1049088,1.7786458333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
683,2,15.6,0,1.0,7700,0.0,2.8,16,256.0,1000.0,0.0,0.0,10,1050,2.4,1920,1080,2073600,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
108,4,14.0,0,5.0,7200,0.0,2.5,6,256.0,0.0,0.0,0.0,8,940,1.58,1920,1080,2073600,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1141,1,10.1,1,2.0,58550,0.0,1.44,4,0.0,0.0,64.0,0.0,3,400,0.69,1920,1200,2304000,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1102,4,14.0,0,5.0,6200,0.0,2.3,8,180.0,0.0,0.0,0.0,3,520,1.7,1920,1080,2073600,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
727,4,17.3,0,1.0,7500,0.0,2.7,8,256.0,0.0,0.0,0.0,8,930,2.63,1920,1080,2073600,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1043,4,17.3,0,5.0,7200,0.0,2.5,8,256.0,0.0,0.0,0.0,8,930,2.63,1920,1080,2073600,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,4,14.0,0,6.0,3350,2.0,1.1,4,0.0,0.0,64.0,0.0,3,500,1.44,1366,768,1049088,1.7786458333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
676,4,15.6,0,5.0,7200,0.0,2.5,8,256.0,0.0,0.0,0.0,3,620,2.0,1920,1080,2073600,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
767,2,15.6,0,1.0,7700,0.0,2.8,16,256.0,1000.0,0.0,0.0,10,1070,4.42,3840,2160,8294400,1.7777777777777777,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1088,4,13.3,0,1.0,7500,0.0,2.7,8,256.0,0.0,0.0,0.0,3,620,1.49,1920,1080,2073600,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
735,1,13.3,1,4.0,7100,0.0,2.4,4,0.0,1000.0,0.0,0.0,3,620,1.71,1920,1080,2073600,1.7777777777777777,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
438,4,13.3,0,1.0,7500,0.0,2.7,8,256.0,0.0,0.0,0.0,3,620,1.4,1920,1080,2073600,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
673,4,15.6,0,4.0,6100,0.0,2.1,4,128.0,0.0,0.0,0.0,3,520,2.1,1366,768,1049088,1.7786458333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
597,1,15.6,1,5.0,7200,0.0,2.5,8,0.0,1000.0,0.0,0.0,3,520,2.2,1366,768,1049088,1.7786458333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
662,4,15.6,0,4.0,6006,0.0,2.0,4,0.0,500.0,0.0,0.0,3,520,1.86,1366,768,1049088,1.7786458333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
137,4,15.6,0,1.0,7500,0.0,2.7,8,0.0,1000.0,0.0,0.0,3,620,2.05,1366,768,1049088,1.7786458333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
592,2,17.3,0,1.0,6820,0.0,2.7,16,128.0,1000.0,0.0,0.0,10,980,4.5,1920,1080,2073600,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
672,2,17.3,0,1.0,7700,0.0,2.8,8,128.0,1000.0,0.0,0.0,10,1060,2.7,1920,1080,2073600,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
817,2,15.6,0,1.0,7700,0.0,2.8,16,512.0,0.0,0.0,0.0,10,1050,2.62,3840,2160,8294400,1.7777777777777777,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
980,4,15.6,0,5.0,7200,0.0,2.5,4,0.0,500.0,0.0,0.0,3,620,1.9,1366,768,1049088,1.7786458333333333,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
78,4,15.6,0,5.0,7200,0.0,2.5,8,0.0,2000.0,0.0,0.0,3,620,2.2,1920,1080,2073600,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
601,4,17.3,0,4.0,6006,0.0,2.0,4,0.0,500.0,0.0,0.0,3,520,2.8,1920,1080,2073600,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
227,5,13.3,0,1.0,6500,0.0,2.5,8,256.0,0.0,0.0,0.0,3,520,1.2,1920,1080,2073600,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43,4,15.6,0,5.0,7200,0.0,2.5,8,0.0,1000.0,0.0,0.0,8,940,2.3,1366,768,1049088,1.7786458333333333,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
549,5,13.3,0,1.0,7500,0.0,2.7,8,256.0,0.0,0.0,0.0,3,620,1.34,3200,1800,5760000,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
192,5,13.3,0,5.0,754,0.0,1.2,8,256.0,0.0,0.0,0.0,3,615,1.12,1920,1080,2073600,1.7777777777777777,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
668,4,14.0,0,5.0,6300,0.0,2.4,8,256.0,0.0,0.0,0.0,3,520,1.56,1920,1080,2073600,1.7777777777777777,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
49,4,15.6,0,5.0,7200,0.0,2.5,4,256.0,0.0,0.0,0.0,15,5,2.3,1920,1080,2073600,1.7777777777777777,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
755,4,15.6,0,4.0,6006,0.0,2.0,8,256.0,0.0,0.0,0.0,3,520,1.86,1920,1080,2073600,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
510,4,14.0,0,6.0,3350,2.0,1.1,4,0.0,500.0,0.0,0.0,3,500,2.1,1366,768,1049088,1.7786458333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
523,4,15.6,1,5.0,8250,0.0,1.6,4,0.0,1000.0,0.0,0.0,17,620,2.04,1366,768,1049088,1.7786458333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1215,2,17.3,0,1.0,6700,0.0,2.6,16,512.0,1000.0,0.0,0.0,10,980,4.3,1920,1080,2073600,1.7777777777777777,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
115,1,13.3,1,5.0,7200,0.0,2.5,8,256.0,0.0,0.0,0.0,3,620,1.37,1920,1080,2073600,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
515,5,13.3,0,1.0,7500,0.0,2.7,8,512.0,0.0,0.0,0.0,3,620,1.34,1920,1080,2073600,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
273,4,17.3,0,1.0,8550,0.0,1.8,8,0.0,1000.0,0.0,0.0,8,930,2.5,1920,1080,2073600,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
187,4,15.6,0,5.0,7200,0.0,2.5,8,128.0,0.0,0.0,0.0,3,620,2.0,1366,768,1049088,1.7786458333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1024,2,15.6,0,5.0,7300,0.0,2.5,8,0.0,0.0,0.0,1000.0,10,1050,2.65,1920,1080,2073600,1.7777777777777777,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
427,1,15.6,1,1.0,7700,0.0,2.8,16,512.0,0.0,0.0,0.0,10,1050,2.0,3840,2160,8294400,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
758,3,17.3,0,11.0,31535,0.0,2.9,16,256.0,0.0,0.0,0.0,12,2000,3.0,1920,1080,2073600,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
709,4,15.6,0,8.0,9420,0.0,2.9,4,256.0,0.0,0.0,0.0,14,530,2.2,1920,1080,2073600,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1125,4,13.3,1,9.0,654,0.0,1.1,8,256.0,0.0,0.0,0.0,3,515,1.16,3200,1800,5760000,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
795,2,15.6,0,5.0,7300,0.0,2.5,8,128.0,1000.0,0.0,0.0,10,1050,2.2,1920,1080,2073600,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1228,5,12.0,0,9.0,7200,0.0,1.2,8,0.0,0.0,512.0,0.0,3,515,0.92,2304,1440,3317760,1.6,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
927,4,15.6,0,4.0,7100,0.0,2.4,4,0.0,1000.0,0.0,0.0,3,620,2.4,1920,1080,2073600,1.7777777777777777,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
455,2,15.6,0,5.0,7300,0.0,2.5,8,256.0,0.0,0.0,0.0,10,1050,2.2,1920,1080,2073600,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
525,4,15.6,0,5.0,7200,0.0,2.5,8,256.0,0.0,0.0,0.0,8,930,2.04,1920,1080,2073600,1.7777777777777777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
967,1,12.5,0,9.0,7675,0.0,1.2,8,0.0,0.0,64.0,0.0,3,515,1.2,1920,1080,2073600,1.7777777777777777,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
